"","date","state","unemploy_perc","house_price_index","house_price_perc"
"7811",1996-11-01,"Iowa",3.5,84.200949576,0.0337422166400279
"7812",1996-12-01,"Iowa",3.5,84.345492267,0.0350480513095623
"7813",1997-01-01,"Iowa",3.4,84.483749891,0.0367278926244137
"7814",1997-02-01,"Iowa",3.4,84.746630435,0.0370747600678742
"7815",1997-03-01,"Iowa",3.3,85.172799643,0.0343582420997908
"7816",1997-04-01,"Iowa",3.2,85.774163606,0.0318776644364187
"7817",1997-05-01,"Iowa",3.1,86.354049189,0.0321584736129679
"7818",1997-06-01,"Iowa",3.1,86.709965708,0.0326997835816716
"7819",1997-07-01,"Iowa",3,86.958352174,0.0326731076845221
"7820",1997-08-01,"Iowa",3,87.185685963,0.0348622126526152
"7821",1997-09-01,"Iowa",3,87.247318652,0.0374063232280122
"7822",1997-10-01,"Iowa",3,87.171555821,0.0369704147118164
"7823",1997-11-01,"Iowa",2.9,87.211707362,0.0357568151091037
"7824",1997-12-01,"Iowa",2.9,87.514814075,0.037575473481942
"7825",1998-01-01,"Iowa",2.8,87.877274917,0.0401677841049703
"7826",1998-02-01,"Iowa",2.8,88.207372622,0.0408363396778868
"7827",1998-03-01,"Iowa",2.7,88.749574441,0.0419943316762155
"7828",1998-04-01,"Iowa",2.7,89.393383615,0.0421947572187906
"7829",1998-05-01,"Iowa",2.7,89.957580422,0.0417297308793603
"7830",1998-06-01,"Iowa",2.7,90.502389349,0.0437368831833145
"7831",1998-07-01,"Iowa",2.7,90.851732182,0.0447729276218289
"7832",1998-08-01,"Iowa",2.7,90.974435735,0.0434560986720673
"7833",1998-09-01,"Iowa",2.8,91.17835394,0.0450562303659963
"7834",1998-10-01,"Iowa",2.8,91.67870393,0.051704343997887
"7835",1998-11-01,"Iowa",2.8,92.437884428,0.0599251777551733
"7836",1998-12-01,"Iowa",2.7,92.935435835,0.0619394763880152
"7837",1999-01-01,"Iowa",2.7,92.76459977,0.0556153437577132
"7838",1999-02-01,"Iowa",2.6,92.517213022,0.0488603194028827
"7839",1999-03-01,"Iowa",2.6,92.820889435,0.0458741917315511
"7840",1999-04-01,"Iowa",2.6,93.573296515,0.046758638402167
"7841",1999-05-01,"Iowa",2.6,94.353418451,0.0488656765597593
"7842",1999-06-01,"Iowa",2.7,95.073802889,0.050511523208205
"7843",1999-07-01,"Iowa",2.7,95.71765412,0.0535589341131357
"7844",1999-08-01,"Iowa",2.6,96.067425724,0.055982649937345
"7845",1999-09-01,"Iowa",2.6,96.152282256,0.0545516353505693
"7846",1999-10-01,"Iowa",2.5,96.179432151,0.049092406721156
"7847",1999-11-01,"Iowa",2.5,96.235727476,0.0410853523044239
"7848",1999-12-01,"Iowa",2.4,96.264566523,0.0358219731589855
"7849",2000-01-01,"Iowa",2.4,96.36145282,0.0387739833828638
"7850",2000-02-01,"Iowa",2.4,96.821689012,0.0465262176561285
"7851",2000-03-01,"Iowa",2.4,97.64636854,0.0519869948927731
"7852",2000-04-01,"Iowa",2.5,98.569718432,0.0533958095213527
"7853",2000-05-01,"Iowa",2.5,99.399342539,0.0534789748038698
"7854",2000-06-01,"Iowa",2.6,99.938839895,0.0511711623829751
"7855",2000-07-01,"Iowa",2.6,100.17537587,0.0465715733527214
"7856",2000-08-01,"Iowa",2.7,100.30067816,0.0440654301298971
"7857",2000-09-01,"Iowa",2.7,100.29261906,0.0430602031158926
"7858",2000-10-01,"Iowa",2.8,100.06110048,0.0403586114223033
"7859",2000-11-01,"Iowa",2.9,99.925821354,0.0383443236184844
"7860",2000-12-01,"Iowa",3,100,0.0388038258719787
"7861",2001-01-01,"Iowa",3,100.11661255,0.0389695217341162
"7862",2001-02-01,"Iowa",3.1,100.37195348,0.036668069977172
"7863",2001-03-01,"Iowa",3.2,100.8700655,0.0330139974297092
"7864",2001-04-01,"Iowa",3.2,101.45975094,0.02931967904518
"7865",2001-05-01,"Iowa",3.2,102.04918658,0.0266585670821746
"7866",2001-06-01,"Iowa",3.2,102.59200477,0.0265478854646255
"7867",2001-07-01,"Iowa",3.3,102.83800342,0.0265796611879487
"7868",2001-08-01,"Iowa",3.3,102.89362843,0.0258517720674203
"7869",2001-09-01,"Iowa",3.4,103.03921326,0.0273858059121663
"7870",2001-10-01,"Iowa",3.5,103.1914282,0.0312841624265934
"7871",2001-11-01,"Iowa",3.7,103.21364657,0.032902658906875
"7872",2001-12-01,"Iowa",3.8,103.14810423,0.0314810423
"7873",2002-01-01,"Iowa",3.9,103.0412298,0.0292121075165162
"7874",2002-02-01,"Iowa",3.9,103.17859824,0.0279624403300993
"7875",2002-03-01,"Iowa",4,103.92980212,0.0303334453569877
"7876",2002-04-01,"Iowa",4,104.95922875,0.0344912911531734
"7877",2002-05-01,"Iowa",4,105.81681963,0.0369197754167929
"7878",2002-06-01,"Iowa",4,106.46655038,0.0377665454407126
"7879",2002-07-01,"Iowa",4,106.94072182,0.0398949635694901
"7880",2002-08-01,"Iowa",4,107.26210092,0.0424562002201323
"7881",2002-09-01,"Iowa",4,107.42412806,0.0425557868821795
"7882",2002-10-01,"Iowa",4,107.38036434,0.0405938382002158
"7883",2002-11-01,"Iowa",4.1,107.25778468,0.0391822035592673
"7884",2002-12-01,"Iowa",4.2,107.26936547,0.0399547938448814
"7885",2003-01-01,"Iowa",4.2,107.39988663,0.0423001243139278
"7886",2003-02-01,"Iowa",4.4,107.57484623,0.0426081383638695
"7887",2003-03-01,"Iowa",4.5,107.86632285,0.0378767268839288
"7888",2003-04-01,"Iowa",4.5,108.36607997,0.0324588057722366
"7889",2003-05-01,"Iowa",4.6,109.18377866,0.0318187509487899
"7890",2003-06-01,"Iowa",4.6,110.02946436,0.0334651021121963
"7891",2003-07-01,"Iowa",4.6,110.64239453,0.0346142484079224
"7892",2003-08-01,"Iowa",4.6,111.03165959,0.0351434349846595
"7893",2003-09-01,"Iowa",4.5,111.03410809,0.0336049274515284
"7894",2003-10-01,"Iowa",4.5,111.01393838,0.0338383470975658
"7895",2003-11-01,"Iowa",4.5,111.02349871,0.0351090043602418
"7896",2003-12-01,"Iowa",4.4,110.92393348,0.0340690745581234
"7897",2004-01-01,"Iowa",4.4,111.01364859,0.0336477260208818
"7898",2004-02-01,"Iowa",4.4,111.24906503,0.034154999321536
"7899",2004-03-01,"Iowa",4.4,111.78796107,0.0363564652653772
"7900",2004-04-01,"Iowa",4.4,112.7913524,0.0408363247173384
"7901",2004-05-01,"Iowa",4.5,113.86538002,0.0428781767535138
"7902",2004-06-01,"Iowa",4.5,114.62159036,0.0417354208412326
"7903",2004-07-01,"Iowa",4.5,115.06753389,0.0399949709945961
"7904",2004-08-01,"Iowa",4.6,115.3651035,0.0390289033416402
"7905",2004-09-01,"Iowa",4.6,115.52848013,0.0404774002989878
"7906",2004-10-01,"Iowa",4.6,115.55307191,0.0408879605231425
"7907",2004-11-01,"Iowa",4.5,115.41860516,0.039587172995514
"7908",2004-12-01,"Iowa",4.5,115.09810665,0.0376309515813611
"7909",2005-01-01,"Iowa",4.5,114.82374931,0.0343210115908505
"7910",2005-02-01,"Iowa",4.4,115.01669096,0.0338665851167739
"7911",2005-03-01,"Iowa",4.4,115.87376458,0.0365495843281509
"7912",2005-04-01,"Iowa",4.3,117.13454448,0.0385064279094502
"7913",2005-05-01,"Iowa",4.3,118.16879161,0.0377938543677114
"7914",2005-06-01,"Iowa",4.2,118.75491996,0.0360606547773257
"7915",2005-07-01,"Iowa",4.2,119.1307897,0.0353119222480627
"7916",2005-08-01,"Iowa",4.2,119.37781444,0.0347827100072768
"7917",2005-09-01,"Iowa",4.2,119.65312073,0.0357023704921824
"7918",2005-10-01,"Iowa",4.2,120.01139605,0.0385824804681301
"7919",2005-11-01,"Iowa",4.1,120.08639939,0.0404423032450378
"7920",2005-12-01,"Iowa",4,119.6985519,0.0399697734732458
"7921",2006-01-01,"Iowa",3.9,119.34385664,0.0393656134481086
"7922",2006-02-01,"Iowa",3.8,119.54837983,0.039400271666449
"7923",2006-03-01,"Iowa",3.7,120.13328636,0.0367600189347366
"7924",2006-04-01,"Iowa",3.6,120.84079473,0.0316409669449205
"7925",2006-05-01,"Iowa",3.6,121.8256002,0.0309456375086647
"7926",2006-06-01,"Iowa",3.6,122.91541073,0.0350342602344507
"7927",2006-07-01,"Iowa",3.7,123.4943246,0.0366281035405578
"7928",2006-08-01,"Iowa",3.7,123.4677316,0.0342602784209591
"7929",2006-09-01,"Iowa",3.7,123.09583848,0.0287724860747141
"7930",2006-10-01,"Iowa",3.7,122.5475755,0.0211328218275484
"7931",2006-11-01,"Iowa",3.7,122.02835582,0.0161713269767809
"7932",2006-12-01,"Iowa",3.7,121.56650718,0.0156054960594725
"7933",2007-01-01,"Iowa",3.7,121.19439335,0.0155059234894859
"7934",2007-02-01,"Iowa",3.7,121.24902288,0.0142255633444663
"7935",2007-03-01,"Iowa",3.7,121.88397219,0.0145728622186674
"7936",2007-04-01,"Iowa",3.7,122.90183549,0.017055835859116
"7937",2007-05-01,"Iowa",3.7,124.11545383,0.0187961612849907
"7938",2007-06-01,"Iowa",3.7,125.04317783,0.0173108244715865
"7939",2007-07-01,"Iowa",3.7,125.29410319,0.014573775724751
"7940",2007-08-01,"Iowa",3.7,125.07018022,0.0129786835737087
"7941",2007-09-01,"Iowa",3.7,124.62620941,0.0124323531071171
"7942",2007-10-01,"Iowa",3.7,124.07271124,0.012445254292281
"7943",2007-11-01,"Iowa",3.7,123.39510899,0.0112002916110421
"7944",2007-12-01,"Iowa",3.7,122.45184846,0.0072827730313012
"7945",2008-01-01,"Iowa",3.7,121.35238723,0.00130364017371432
"7946",2008-02-01,"Iowa",3.7,120.86037048,-0.00320540645003509
"7947",2008-03-01,"Iowa",3.7,121.34515403,-0.00442074663566139
"7948",2008-04-01,"Iowa",3.8,122.19273543,-0.00576964580856643
"7949",2008-05-01,"Iowa",3.9,123.10380368,-0.00815087983633089
"7950",2008-06-01,"Iowa",4.1,123.82274688,-0.00976007624869568
"7951",2008-07-01,"Iowa",4.2,124.15117641,-0.00912195187882725
"7952",2008-08-01,"Iowa",4.3,124.21009827,-0.00687679468029145
"7953",2008-09-01,"Iowa",4.4,123.92901739,-0.00559426482840664
"7954",2008-10-01,"Iowa",4.7,123.22719697,-0.00681466747643233
"7955",2008-11-01,"Iowa",5,122.11115397,-0.0104052342958265
"7956",2008-12-01,"Iowa",5.3,120.7641401,-0.0137826286922185
"7957",2009-01-01,"Iowa",5.7,119.60118983,-0.0144306794449865
"7958",2009-02-01,"Iowa",6,119.01701737,-0.0152519233780194
"7959",2009-03-01,"Iowa",6.3,119.05984872,-0.0188330990905085
"7960",2009-04-01,"Iowa",6.5,119.59699158,-0.0212430292264553
"7961",2009-05-01,"Iowa",6.6,120.63610874,-0.0200456433207751
"7962",2009-06-01,"Iowa",6.6,121.88067875,-0.0156842597901831
"7963",2009-07-01,"Iowa",6.6,122.69936997,-0.0116938597118526
"7964",2009-08-01,"Iowa",6.6,122.80826898,-0.0112859526682991
"7965",2009-09-01,"Iowa",6.5,122.41609123,-0.0122080057751033
"7966",2009-10-01,"Iowa",6.5,121.83922232,-0.0112635415243431
"7967",2009-11-01,"Iowa",6.4,120.96031648,-0.00942450752928548
"7968",2009-12-01,"Iowa",6.4,120.00861827,-0.00625617695264824
"7969",2010-01-01,"Iowa",6.4,119.70744833,0.000888440158087533
"7970",2010-02-01,"Iowa",6.3,120.06696055,0.00882179038931841
"7971",2010-03-01,"Iowa",6.2,120.93840222,0.0157782285144499
"7972",2010-04-01,"Iowa",6.1,121.96450908,0.0197957947664289
"7973",2010-05-01,"Iowa",6,122.62737456,0.0165063830456573
"7974",2010-06-01,"Iowa",5.9,122.56187151,0.00558901350883723
"7975",2010-07-01,"Iowa",5.9,121.61098654,-0.00887032614972771
"7976",2010-08-01,"Iowa",5.9,120.55946734,-0.0183114838982563
"7977",2010-09-01,"Iowa",5.9,119.76146193,-0.021685297033479
"7978",2010-10-01,"Iowa",5.9,118.98630116,-0.0234154577292611
"7979",2010-11-01,"Iowa",5.8,118.21667201,-0.0226821866033531
"7980",2010-12-01,"Iowa",5.8,117.56181274,-0.0203885817974763
"7981",2011-01-01,"Iowa",5.7,117.22152575,-0.0207666491490739
"7982",2011-02-01,"Iowa",5.7,117.28911874,-0.0231357718832502
"7983",2011-03-01,"Iowa",5.6,117.79349904,-0.0260041733830672
"7984",2011-04-01,"Iowa",5.6,118.6290519,-0.0273477686677867
"7985",2011-05-01,"Iowa",5.5,119.62173087,-0.0245103811509019
"7986",2011-06-01,"Iowa",5.5,120.24464736,-0.0189065663036235
"7987",2011-07-01,"Iowa",5.5,120.26669048,-0.0110540675497097
"7988",2011-08-01,"Iowa",5.5,120.04694507,-0.00425119885902103
"7989",2011-09-01,"Iowa",5.5,119.6325599,-0.0010763231169918
"7990",2011-10-01,"Iowa",5.5,118.96188637,-0.000205189923226268
"7991",2011-11-01,"Iowa",5.4,118.04581911,-0.00144525215517444
"7992",2011-12-01,"Iowa",5.3,117.06775769,-0.00420251303110353
"7993",2012-01-01,"Iowa",5.2,116.53249949,-0.00587798406130191
"7994",2012-02-01,"Iowa",5.1,116.81208913,-0.00406712587769931
"7995",2012-03-01,"Iowa",5.1,117.6888495,-0.000888415242376484
"7996",2012-04-01,"Iowa",5.1,118.94163467,0.00263495969152228
"7997",2012-05-01,"Iowa",5,120.57820317,0.00799580722535653
"7998",2012-06-01,"Iowa",5.1,121.96082093,0.014272348979177
"7999",2012-07-01,"Iowa",5,122.43324655,0.0180145979019877
"8000",2012-08-01,"Iowa",5,122.21192281,0.0180344259384326
"8001",2012-09-01,"Iowa",5,121.75689719,0.0177571832599397
"8002",2012-10-01,"Iowa",5,121.20622148,0.0188660013596251
"8003",2012-11-01,"Iowa",4.9,120.51879592,0.0209492960330564
"8004",2012-12-01,"Iowa",4.9,119.84810659,0.0237499116311981
"8005",2013-01-01,"Iowa",4.9,119.5734252,0.0260950869783836
"8006",2013-02-01,"Iowa",4.9,120.0756061,0.0279381782682444
"8007",2013-03-01,"Iowa",4.9,121.30383348,0.0307164527086314
"8008",2013-04-01,"Iowa",4.9,122.88353517,0.0331414690149223
"8009",2013-05-01,"Iowa",4.9,124.44473232,0.0320665679894789
"8010",2013-06-01,"Iowa",4.8,125.77277193,0.0312555374007191
"8011",2013-07-01,"Iowa",4.7,126.56108921,0.033715046985332
"8012",2013-08-01,"Iowa",4.7,126.6896913,0.0366393751693235
"8013",2013-09-01,"Iowa",4.6,126.48728328,0.0388510729098024
"8014",2013-10-01,"Iowa",4.5,126.27461011,0.0418162415106416
"8015",2013-11-01,"Iowa",4.5,126.03355532,0.0457585006380306
"8016",2013-12-01,"Iowa",4.5,125.58588648,0.0478754321053141
"8017",2014-01-01,"Iowa",4.4,125.14911344,0.046629827912632
"8018",2014-02-01,"Iowa",4.4,125.13884189,0.0421670641894014
"8019",2014-03-01,"Iowa",4.4,125.75400402,0.0366861492529313
"8020",2014-04-01,"Iowa",4.3,126.98388607,0.033367781080903
"8021",2014-05-01,"Iowa",4.3,128.51042039,0.0326706321288506
"8022",2014-06-01,"Iowa",4.3,129.71514114,0.0313451723254867
"8023",2014-07-01,"Iowa",4.2,130.23332059,0.0290154849560968
"8024",2014-08-01,"Iowa",4.2,130.03379613,0.0263960295086771
"8025",2014-09-01,"Iowa",4.2,129.32987176,0.0224733143624207
"8026",2014-10-01,"Iowa",4.1,128.67096018,0.0189772913803694
"8027",2014-11-01,"Iowa",4.1,128.11360859,0.0165039640809841
"8028",2014-12-01,"Iowa",4,127.40108622,0.0144538513910881
"8029",2015-01-01,"Iowa",3.9,126.86164069,0.0136838943794919
"8030",2015-02-01,"Iowa",3.9,127.20320556,0.0164965860225448
"8031",2015-03-01,"Iowa",3.9,128.60161643,0.022644308085388
"8032",2015-04-01,"Iowa",3.8,130.49834793,0.0276764396552067
"8033",2015-05-01,"Iowa",3.8,132.2721375,0.0292716893975138
"8034",2015-06-01,"Iowa",3.8,133.48062555,0.0290288733983335
"8035",2015-07-01,"Iowa",3.7,134.04110973,0.029238209720442
"8036",2015-08-01,"Iowa",3.7,134.15418019,0.0316870243169758
"8037",2015-09-01,"Iowa",3.7,133.97249169,0.0358975066380287
"8038",2015-10-01,"Iowa",3.7,133.75133361,0.0394834500565859
"8039",2015-11-01,"Iowa",3.7,133.73865025,0.0439066678544802
"8040",2015-12-01,"Iowa",3.7,133.61449251,0.0487704341803687
"8041",2016-01-01,"Iowa",3.6,133.28464049,0.0506299600499041
"8042",2016-02-01,"Iowa",3.6,133.37546781,0.0485228514708196
"8043",2016-03-01,"Iowa",3.6,134.04844934,0.0423543114091789
"8044",2016-04-01,"Iowa",3.6,135.12071323,0.0354208721667455
"8045",2016-05-01,"Iowa",3.7,136.76552856,0.0339708055296226
"8046",2016-06-01,"Iowa",3.7,138.58022874,0.038204819380995
"8047",2016-07-01,"Iowa",3.7,139.80853849,0.0430273128267691
"8048",2016-08-01,"Iowa",3.6,140.26688576,0.0455647789829783
"8049",2016-09-01,"Iowa",3.6,139.92919611,0.0444621455110594
"8050",2016-10-01,"Iowa",3.6,139.1360589,0.0402592269150834
"8051",2016-11-01,"Iowa",3.5,138.44142387,0.0351639081986324
"8052",2016-12-01,"Iowa",3.5,138.01361738,0.0329240098686958
"8053",2017-01-01,"Iowa",3.4,137.96988508,0.0351521718689825
"8054",2017-02-01,"Iowa",3.4,138.50590727,0.0384661403198117
"8055",2017-03-01,"Iowa",3.3,139.67512421,0.0419749344188871
"8056",2017-04-01,"Iowa",3.3,141.10562661,0.0442930860630715
"8057",2017-05-01,"Iowa",3.2,142.54414094,0.0422519653953948
"8058",2017-06-01,"Iowa",3.2,144.01458942,0.0392145454615735
"8059",2017-07-01,"Iowa",3.1,145.25525552,0.0389584004584211
"8060",2017-08-01,"Iowa",3,145.85518938,0.0398405054031195
"8061",2017-09-01,"Iowa",3,145.66509514,0.0409914384521366
"8062",2017-10-01,"Iowa",2.9,144.84466171,0.0410289241705695
"8063",2017-11-01,"Iowa",2.9,143.71632786,0.0381020639816105
"8064",2017-12-01,"Iowa",2.9,142.894647,0.0353662900274601
"8065",1976-01-01,"Kansas",4.3,36.350954853,0.084677679043422
"8066",1976-02-01,"Kansas",4.3,36.597674216,0.081170529628704
"8067",1976-03-01,"Kansas",4.3,36.860253015,0.0767585510154078
"8068",1976-04-01,"Kansas",4.3,37.145399877,0.0721035459482304
"8069",1976-05-01,"Kansas",4.2,37.431598675,0.0677416071689827
"8070",1976-06-01,"Kansas",4.2,37.682427088,0.0654507035902241
"8071",1976-07-01,"Kansas",4.2,37.843012336,0.064154814703272
"8072",1976-08-01,"Kansas",4.1,37.924777094,0.0613829715625172
"8073",1976-09-01,"Kansas",4.1,38.031660436,0.0611073830972564
"8074",1976-10-01,"Kansas",4.1,38.274899249,0.0669105973536905
"8075",1976-11-01,"Kansas",4.2,38.680816793,0.0757553805374078
"8076",1976-12-01,"Kansas",4.2,39.218839591,0.0855914160247646
"8077",1977-01-01,"Kansas",4.2,39.778750629,0.0942972692151198
"8078",1977-02-01,"Kansas",4.2,40.296335949,0.101062753637579
"8079",1977-03-01,"Kansas",4.1,40.767960026,0.106014112529553
"8080",1977-04-01,"Kansas",4.1,41.124099575,0.107111505359337
"8081",1977-05-01,"Kansas",4,41.488971997,0.108394337020659
"8082",1977-06-01,"Kansas",4,42.088063461,0.116914878192731
"8083",1977-07-01,"Kansas",3.9,42.832755549,0.131853753308461
"8084",1977-08-01,"Kansas",3.9,43.46192068,0.14600332580138
"8085",1977-09-01,"Kansas",3.8,43.885993676,0.153933148668376
"8086",1977-10-01,"Kansas",3.7,44.186603158,0.154453807194658
"8087",1977-11-01,"Kansas",3.6,44.480628971,0.149940271660695
"8088",1977-12-01,"Kansas",3.5,44.768612872,0.141507840080857
"8089",1978-01-01,"Kansas",3.5,45.032746038,0.132080453154546
"8090",1978-02-01,"Kansas",3.4,45.395307533,0.126536854131189
"8091",1978-03-01,"Kansas",3.3,45.937354757,0.126800426798476
"8092",1978-04-01,"Kansas",3.2,46.556603669,0.13210025630087
"8093",1978-05-01,"Kansas",3.1,47.140931275,0.13622799037799
"8094",1978-06-01,"Kansas",3,47.713718724,0.133663913242597
"8095",1978-07-01,"Kansas",2.9,48.332168191,0.12839268852803
"8096",1978-08-01,"Kansas",2.9,48.78910342,0.122571268288459
"8097",1978-09-01,"Kansas",3,48.952088678,0.115437627763468
"8098",1978-10-01,"Kansas",3,49.120618053,0.111663140915296
"8099",1978-11-01,"Kansas",3,49.456239015,0.111860154838277
"8100",1978-12-01,"Kansas",3.1,49.74550437,0.111169213846979
"8101",1979-01-01,"Kansas",3.1,49.891844677,0.107901450977468
"8102",1979-02-01,"Kansas",3.1,50.013926805,0.101742217929518
"8103",1979-03-01,"Kansas",3.1,50.277819539,0.0944866069228463
"8104",1979-04-01,"Kansas",3.1,50.779601314,0.0907067378673911
"8105",1979-05-01,"Kansas",3.2,51.403325666,0.090418120213515
"8106",1979-06-01,"Kansas",3.2,51.959541174,0.0889853602600115
"8107",1979-07-01,"Kansas",3.3,52.364745173,0.0834346385219877
"8108",1979-08-01,"Kansas",3.3,52.658231898,0.0793031272719378
"8109",1979-09-01,"Kansas",3.3,52.935763639,0.0813790599866751
"8110",1979-10-01,"Kansas",3.3,53.302965429,0.0851444371381349
"8111",1979-11-01,"Kansas",3.4,53.735514504,0.0865265045265997
"8112",1979-12-01,"Kansas",3.4,54.115949918,0.0878560907834656
"8113",1980-01-01,"Kansas",3.6,54.392512618,0.0902084893861379
"8114",1980-02-01,"Kansas",3.8,54.545279689,0.0906018218019025
"8115",1980-03-01,"Kansas",4,54.531275524,0.0845990542947201
"8116",1980-04-01,"Kansas",4.3,54.392794263,0.0711544174334398
"8117",1980-05-01,"Kansas",4.6,54.32546325,0.0568472476467181
"8118",1980-06-01,"Kansas",4.7,54.502714912,0.0489452693487713
"8119",1980-07-01,"Kansas",4.8,54.933117396,0.0490477364974229
"8120",1980-08-01,"Kansas",4.8,55.4476322,0.0529717805072363
"8121",1980-09-01,"Kansas",4.8,55.85083061,0.0550680064026194
"8122",1980-10-01,"Kansas",4.7,56.051185725,0.0515584878605049
"8123",1980-11-01,"Kansas",4.6,56.022841583,0.0425663939410077
"8124",1980-12-01,"Kansas",4.5,55.837539468,0.031812978476931
"8125",1981-01-01,"Kansas",4.5,55.62345871,0.0226308003207163
"8126",1981-02-01,"Kansas",4.4,55.522275917,0.0179116549327556
"8127",1981-03-01,"Kansas",4.3,55.665651023,0.0208022916775668
"8128",1981-04-01,"Kansas",4.2,56.028260612,0.0300677023705049
"8129",1981-05-01,"Kansas",4.1,56.454087576,0.0391828103923255
"8130",1981-06-01,"Kansas",4.1,56.863417465,0.043313485517402
"8131",1981-07-01,"Kansas",4,57.278895501,0.0427024391878188
"8132",1981-08-01,"Kansas",4.1,57.706900183,0.040745977661423
"8133",1981-09-01,"Kansas",4.2,58.155950056,0.0412727871872915
"8134",1981-10-01,"Kansas",4.4,58.646704454,0.0463062234175422
"8135",1981-11-01,"Kansas",4.6,59.072243105,0.0544313968344892
"8136",1981-12-01,"Kansas",4.8,59.239135492,0.0609195185964351
"8137",1982-01-01,"Kansas",5,59.038848701,0.0614019708628075
"8138",1982-02-01,"Kansas",5.2,58.564860491,0.0547993489774867
"8139",1982-03-01,"Kansas",5.4,58.014232671,0.0421908592612994
"8140",1982-04-01,"Kansas",5.7,57.536860154,0.0269256893846335
"8141",1982-05-01,"Kansas",6.1,57.219212307,0.0135530439663907
"8142",1982-06-01,"Kansas",6.4,57.081484893,0.00383493356047815
"8143",1982-07-01,"Kansas",6.6,57.138646796,-0.0024485232086493
"8144",1982-08-01,"Kansas",6.8,57.366428328,-0.00590001982293797
"8145",1982-09-01,"Kansas",7,57.626327517,-0.00910693640960236
"8146",1982-10-01,"Kansas",7,57.787331407,-0.0146533902458927
"8147",1982-11-01,"Kansas",7,57.834176829,-0.0209585113231497
"8148",1982-12-01,"Kansas",7,57.79388881,-0.0243968226409242
"8149",1983-01-01,"Kansas",6.8,57.700533286,-0.0226683860618259
"8150",1983-02-01,"Kansas",6.7,57.655499534,-0.0155274160883512
"8151",1983-03-01,"Kansas",6.5,57.764615107,-0.0043026952612748
"8152",1983-04-01,"Kansas",6.2,58.046053383,0.00884986124785248
"8153",1983-05-01,"Kansas",6,58.363651271,0.0200009562847476
"8154",1983-06-01,"Kansas",5.8,58.570281328,0.0260819500016645
"8155",1983-07-01,"Kansas",5.6,58.636095127,0.0262072767726942
"8156",1983-08-01,"Kansas",5.5,58.565242158,0.0208974807207034
"8157",1983-09-01,"Kansas",5.4,58.493727685,0.015052150733432
"8158",1983-10-01,"Kansas",5.3,58.557352668,0.0133250877355227
"8159",1983-11-01,"Kansas",5.3,58.715892692,0.0152455850734592
"8160",1983-12-01,"Kansas",5.2,58.868741218,0.0185980287904421
"8161",1984-01-01,"Kansas",5.2,58.926602931,0.0212488442511065
"8162",1984-02-01,"Kansas",5.1,58.874921912,0.0211501485175909
"8163",1984-03-01,"Kansas",5,58.823616023,0.0183330385572269
"8164",1984-04-01,"Kansas",5,58.927649983,0.0151878818389779
"8165",1984-05-01,"Kansas",4.9,59.181683179,0.014016119454241
"8166",1984-06-01,"Kansas",4.9,59.474316448,0.0154350482787902
"8167",1984-07-01,"Kansas",4.8,59.674016964,0.0177010736262702
"8168",1984-08-01,"Kansas",4.8,59.715994986,0.0196490748709865
"8169",1984-09-01,"Kansas",4.8,59.666158557,0.020043702434452
"8170",1984-10-01,"Kansas",4.8,59.607320166,0.0179305834393326
"8171",1984-11-01,"Kansas",4.9,59.652700095,0.0159549205513083
"8172",1984-12-01,"Kansas",4.9,59.849882789,0.0166665967489721
"8173",1985-01-01,"Kansas",5,60.138690409,0.0205694443207476
"8174",1985-02-01,"Kansas",5,60.407518741,0.0260314031718083
"8175",1985-03-01,"Kansas",5,60.4485777,0.0276243078352179
"8176",1985-04-01,"Kansas",5,60.11922067,0.0202209096636936
"8177",1985-05-01,"Kansas",5,59.501713065,0.00540758337393088
"8178",1985-06-01,"Kansas",5,58.916238555,-0.00938351083846334
"8179",1985-07-01,"Kansas",5,59.050939635,-0.0104413505357934
"8180",1985-08-01,"Kansas",5.1,59.833691486,0.00197093760269085
"8181",1985-09-01,"Kansas",5.1,60.357410759,0.0115853310941685
"8182",1985-10-01,"Kansas",5.2,60.411786628,0.0134961018170192
"8183",1985-11-01,"Kansas",5.2,60.390210713,0.0123634071353933
"8184",1985-12-01,"Kansas",5.3,60.382002744,0.00889091056161262
"8185",1986-01-01,"Kansas",5.3,60.34365351,0.00340817366667046
"8186",1986-02-01,"Kansas",5.3,60.491568012,0.00139137102055731
"8187",1986-03-01,"Kansas",5.4,60.848103766,0.00660935428427778
"8188",1986-04-01,"Kansas",5.4,61.288200828,0.0194443664600485
"8189",1986-05-01,"Kansas",5.5,61.704600477,0.0370222519407728
"8190",1986-06-01,"Kansas",5.5,62.011434115,0.0525355256193172
"8191",1986-07-01,"Kansas",5.4,62.203813102,0.0533924351837285
"8192",1986-08-01,"Kansas",5.4,62.280805344,0.0408985940399913
"8193",1986-09-01,"Kansas",5.3,62.276975877,0.0318033045795254
"8194",1986-10-01,"Kansas",5.3,62.283304976,0.0309793577124993
"8195",1986-11-01,"Kansas",5.2,62.317576765,0.0319152066078998
"8196",1986-12-01,"Kansas",5.2,62.301418497,0.0317878782712409
"8197",1987-01-01,"Kansas",5.2,62.238486834,0.0314007060193329
"8198",1987-02-01,"Kansas",5.1,62.284065671,0.0296321903681587
"8199",1987-03-01,"Kansas",5,62.598910144,0.0287733925897342
"8200",1987-04-01,"Kansas",5,63.05856695,0.0288859209127117
"8201",1987-05-01,"Kansas",4.9,63.485944434,0.0288689002639921
